56,2016-04-06 14:50,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=35:e34=4:e55=33:e62=4:e69=4:e74=1:e75=5:e89=46:e91=1:e92=4:e115=3:e122=91,231
57,2016-04-06 14:51,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=31:e34=3:e55=30:e62=3:e69=6:e74=1:e75=5:e89=43:e91=1:e92=4:e115=3:e122=87,217
58,2016-04-06 14:54,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=1:e18=28:e28=1:e32=1:e34=1:e55=36:e62=3:e69=3:e74=1:e75=3:e89=44:e92=3:e115=1:e122=89,215
59,2016-04-06 14:55,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=2:e18=25:e28=1:e32=1:e34=2:e55=35:e62=3:e69=4:e74=1:e75=3:e84=4:e89=47:e92=3:e115=2:e122=86,219
60,2016-04-06 15:24,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e16=1:e18=34:e28=1:e32=4:e55=30:e62=3:e65=1:e69=1:e71=1:e75=1:e86=1:e89=23:e91=1:e92=8:e115=2:e122=64,177
61,2016-04-06 15:27,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=38:e28=1:e32=5:e34=1:e55=29:e62=3:e65=2:e69=1:e71=1:e75=2:e84=4:e89=25:e91=1:e92=7:e115=1:e122=76,197
62,2016-04-06 15:30,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=1:e18=39:e28=1:e32=5:e34=1:e55=18:e62=3:e65=2:e69=2:e71=1:e75=3:e84=4:e89=31:e91=1:e92=5:e115=2:e122=85,204
63,2016-04-06 15:32,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=2:e18=37:e28=1:e32=3:e34=1:e55=19:e62=4:e65=1:e69=1:e74=1:e75=3:e84=4:e89=35:e92=2:e115=2:e122=95,211
64,2016-04-06 15:33,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=2:e18=35:e32=2:e34=1:e55=18:e62=3:e65=1:e69=1:e74=1:e75=3:e84=4:e89=37:e91=1:e92=1:e115=2:e122=92,204
65,2016-04-06 16:25,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=25:e32=3:e54=1:e55=13:e62=3:e69=3:e75=7:e84=2:e89=18:e92=1:e122=46,123
66,2016-04-06 16:32,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=23:e32=4:e55=20:e62=4:e66=1:e69=3:e75=5:e84=2:e89=15:e92=1:e122=49,127
67,2016-04-06 17:50,10.0,DOS-ISMM HTTP Abnormal Status DOS,e15=1:e18=22:e32=2:e34=1:e55=26:e62=4:e69=2:e74=3:e75=10:e84=2:e89=26:e92=1:e105=1:e122=67,168
68,2016-04-06 18:39,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=2:e18=12:e32=6:e34=1:e55=19:e62=3:e69=4:e74=1:e84=8:e89=32:e122=70,158
69,2016-04-06 18:39,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=2:e18=12:e32=6:e34=1:e55=19:e62=3:e69=4:e74=1:e84=8:e89=32:e122=70,158
70,2016-04-06 19:52,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=7:e32=6:e34=1:e55=20:e62=3:e69=6:e84=5:e89=24:e90=12:e92=2:e122=48,134
71,2016-04-06 19:52,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=7:e32=6:e34=1:e55=20:e62=3:e69=6:e84=5:e89=24:e90=12:e92=2:e122=48,134
72,2016-04-06 20:04,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),e15=1:e16=1:e18=16:e32=5:e55=14:e62=3:e69=5:e84=3:e89=22:e90=7:e122=40,117
73,2016-04-06 20:06,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),e3=1:e15=1:e16=1:e18=13:e32=5:e55=14:e62=4:e69=4:e84=3:e89=28:e90=10:e122=35,119
74,2016-04-06 20:08,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),e3=2:e18=15:e32=4:e34=3:e55=15:e62=3:e69=4:e84=2:e89=30:e90=12:e122=40,130
75,2016-04-06 20:10,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),e3=3:e18=16:e32=2:e34=5:e55=10:e62=3:e69=4:e84=6:e89=23:e90=16:e122=36,124
76,2016-04-06 20:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),e3=5:e15=1:e18=13:e32=2:e34=5:e55=12:e62=4:e69=3:e84=5:e89=23:e90=18:e122=32,123
77,2016-04-06 21:38,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=8:e32=1:e34=6:e55=5:e62=3:e69=4:e84=2:e89=6:e122=6,41
78,2016-04-06 21:39,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=7:e32=1:e34=5:e55=4:e62=4:e69=3:e84=2:e89=6:e122=5,37
