id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e15,1,6,124,0.008695652173913044,1.3152704347785915,0.011437134215466013
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e18,10,78,124,0.08695652173913043,0.20132708247175465,0.01750670282363084
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e29,1,8,124,0.008695652173913044,1.1903316981702914,0.0103507104188721
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e34,3,104,124,0.02608695652173913,0.0763883458634547,0.001992739457307514
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e55,8,87,124,0.06956521739130435,0.15390243254361655,0.010706256176947239
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e69,13,120,124,0.11304347826086956,0.014240439114610285,0.0016097887694776845
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e74,3,55,124,0.02608695652173913,0.3530589956679912,0.009210234669599771
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e75,2,12,124,0.017391304347826087,1.0142404391146103,0.01763896415851496
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e84,16,81,124,0.1391304347826087,0.1849366662835853,0.025730318787281433
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e90,17,72,124,0.14782608695652175,0.23608918873096663,0.034900140942838546
99,2016-06-03 10:18,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,115,e122,41,105,124,0.3565217391304348,0.072232386092297,0.025752415911166757
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e15,1,6,124,0.005025125628140704,1.3152704347785915,0.006609399169741666
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e18,27,78,124,0.135678391959799,0.20132708247175465,0.027315734807725506
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e29,1,8,124,0.005025125628140704,1.1903316981702914,0.005981566322463776
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e30,5,29,124,0.02512562814070352,0.631023687263279,0.01585486651415274
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e32,1,54,124,0.005025125628140704,0.3610279253392666,0.001814210680096817
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e34,2,104,124,0.010050251256281407,0.0763883458634547,7.677220689794443E-4
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e54,1,6,124,0.005025125628140704,1.3152704347785915,0.006609399169741666
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e55,29,87,124,0.1457286432160804,0.15390243254361655,0.022427992682235574
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e56,8,14,124,0.04020100502512563,0.9472936494839971,0.038082156763175765
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e69,16,120,124,0.08040201005025126,0.014240439114610285,0.0011449599288128874
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e74,3,55,124,0.01507537688442211,0.3530589956679912,0.0053224974221305205
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e75,9,12,124,0.04522613065326633,1.0142404391146103,0.04587017061322358
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e84,6,81,124,0.03015075376884422,0.1849366662835853,0.005575979887947295
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e89,16,75,124,0.08040201005025126,0.21836042177053502,0.01755661682577166
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e90,8,72,124,0.04020100502512563,0.23608918873096663,0.009491022662551422
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e91,2,7,124,0.010050251256281407,1.2483236451479782,0.012545966282894254
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e92,2,29,124,0.010050251256281407,0.631023687263279,0.006341946605661095
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e98,3,5,124,0.01507537688442211,1.3944516808262162,0.021021884635571097
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e115,1,12,124,0.005025125628140704,1.0142404391146103,0.005096685623691509
100,2016-06-03 12:40,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,199,e122,58,105,124,0.2914572864321608,0.072232386092297,0.021052655242981035
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
101,2016-06-04 00:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,53,e34,2,104,124,0.03773584905660377,0.0763883458634547,0.00288257908918697
101,2016-06-04 00:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,53,e55,1,87,124,0.018867924528301886,0.15390243254361655,0.002903819481955029
101,2016-06-04 00:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,53,e69,3,120,124,0.05660377358490566,0.014240439114610285,8.06062591393035E-4
101,2016-06-04 00:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,53,e84,7,81,124,0.1320754716981132,0.1849366662835853,0.024425597433681077
101,2016-06-04 00:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,53,e90,40,72,124,0.7547169811320755,0.23608918873096663,0.17818051979695596
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e27,1,2,124,0.020833333333333332,1.792391689498254,0.03734149353121362
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e34,1,104,124,0.020833333333333332,0.0763883458634547,0.0015914238721553063
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e69,4,120,124,0.08333333333333333,0.014240439114610285,0.001186703259550857
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e74,1,55,124,0.020833333333333332,0.3530589956679912,0.0073553957430831495
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e84,10,81,124,0.20833333333333334,0.1849366662835853,0.0385284721424136
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e90,29,72,124,0.6041666666666666,0.23608918873096663,0.14263721819162567
102,2016-06-04 01:52,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e120,2,10,124,0.041666666666666664,1.0934216851622351,0.04555923688175979
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e30,9,29,124,0.12,0.631023687263279,0.07572284247159347
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e34,1,104,124,0.013333333333333334,0.0763883458634547,0.0010185112781793961
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e55,3,87,124,0.04,0.15390243254361655,0.006156097301744662
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e69,13,120,124,0.17333333333333334,0.014240439114610285,0.0024683427798657827
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e74,1,55,124,0.013333333333333334,0.3530589956679912,0.0047074532755732165
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e84,10,81,124,0.13333333333333333,0.1849366662835853,0.024658222171144707
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e89,3,75,124,0.04,0.21836042177053502,0.008734416870821401
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e90,19,72,124,0.25333333333333335,0.23608918873096663,0.05980926114517822
103,2016-06-04 12:17,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,75,e122,16,105,124,0.21333333333333335,0.072232386092297,0.015409575699690028
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e18,5,78,124,0.07246376811594203,0.20132708247175465,0.014588919019692366
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e34,2,104,124,0.028985507246376812,0.0763883458634547,0.002214154952563905
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e69,10,120,124,0.14492753623188406,0.014240439114610285,0.002063831755740621
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e84,14,81,124,0.2028985507246377,0.1849366662835853,0.03752338156478542
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e89,2,75,124,0.028985507246376812,0.21836042177053502,0.00632928758755174
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e90,29,72,124,0.42028985507246375,0.23608918873096663,0.09922589091591351
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e105,1,7,124,0.014492753623188406,1.2483236451479782,0.018091647031130118
104,2016-06-04 14:02,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,69,e122,6,105,124,0.08695652173913043,0.072232386092297,0.006281077051504087
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e18,1,78,124,0.02127659574468085,0.20132708247175465,0.004283554946207546
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e32,1,54,124,0.02127659574468085,0.3610279253392666,0.007681445219984396
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e55,1,87,124,0.02127659574468085,0.15390243254361655,0.0032745198413535433
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e69,1,120,124,0.02127659574468085,0.014240439114610285,3.0298806626830396E-4
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e84,10,81,124,0.2127659574468085,0.1849366662835853,0.03934822686884794
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e89,2,75,124,0.0425531914893617,0.21836042177053502,0.009291932841299363
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e90,17,72,124,0.3617021276595745,0.23608918873096663,0.08539396188141346
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e92,5,29,124,0.10638297872340426,0.631023687263279,0.06713017949609351
105,2016-06-04 15:43,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e122,9,105,124,0.19148936170212766,0.072232386092297,0.013831733507035595
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
106,2016-06-05 00:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,68,e34,1,104,124,0.014705882352941176,0.0763883458634547,0.0011233580274037456
106,2016-06-05 00:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,68,e69,6,120,124,0.08823529411764706,0.014240439114610285,0.001256509333642084
106,2016-06-05 00:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,68,e74,1,55,124,0.014705882352941176,0.3530589956679912,0.005192044053941047
106,2016-06-05 00:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,68,e75,12,12,124,0.17647058823529413,1.0142404391146103,0.17898360690257828
106,2016-06-05 00:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,68,e84,9,81,124,0.1323529411764706,0.1849366662835853,0.024476911714003936
106,2016-06-05 00:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,68,e90,39,72,124,0.5735294117647058,0.23608918873096663,0.1354040935368779
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e32,2,54,124,0.047619047619047616,0.3610279253392666,0.017191805968536502
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e34,1,104,124,0.023809523809523808,0.0763883458634547,0.0018187701396060643
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e55,1,87,124,0.023809523809523808,0.15390243254361655,0.00366434363199087
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e69,5,120,124,0.11904761904761904,0.014240439114610285,0.0016952903707869386
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e84,1,81,124,0.023809523809523808,0.1849366662835853,0.004403253959132983
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e89,1,75,124,0.023809523809523808,0.21836042177053502,0.0051990576612032146
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e90,25,72,124,0.5952380952380952,0.23608918873096663,0.14052927900652776
107,2016-06-05 18:19,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,42,e122,6,105,124,0.14285714285714285,0.072232386092297,0.010318912298899571
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e18,2,78,124,0.03278688524590164,0.20132708247175465,0.006600887949893596
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e30,6,29,124,0.09836065573770492,0.631023687263279,0.06206790366524055
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e34,2,104,124,0.03278688524590164,0.0763883458634547,0.002504535929949335
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e55,5,87,124,0.08196721311475409,0.15390243254361655,0.012614953487181684
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e69,5,120,124,0.08196721311475409,0.014240439114610285,0.0011672491077549412
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e84,2,81,124,0.03278688524590164,0.1849366662835853,0.006063497255199518
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e89,2,75,124,0.03278688524590164,0.21836042177053502,0.007159358090837214
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e90,19,72,124,0.3114754098360656,0.23608918873096663,0.07353597681784206
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e92,2,29,124,0.03278688524590164,0.631023687263279,0.020689301221746854
108,2016-06-06 12:15,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e122,16,105,124,0.26229508196721313,0.072232386092297,0.018946199630766426
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e18,1,78,124,0.014285714285714285,0.20132708247175465,0.0028761011781679234
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e30,6,29,124,0.08571428571428572,0.631023687263279,0.05408774462256677
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e32,2,54,124,0.02857142857142857,0.3610279253392666,0.010315083581121902
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e34,1,104,124,0.014285714285714285,0.0763883458634547,0.0010912620837636386
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e55,5,87,124,0.07142857142857142,0.15390243254361655,0.01099303089597261
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e69,8,120,124,0.11428571428571428,0.014240439114610285,0.0016274787559554611
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e74,1,55,124,0.014285714285714285,0.3530589956679912,0.00504369993811416
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e81,1,3,124,0.014285714285714285,1.6163004304425728,0.02309000614917961
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e84,2,81,124,0.02857142857142857,0.1849366662835853,0.00528390475095958
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e89,4,75,124,0.05714285714285714,0.21836042177053502,0.012477738386887715
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e90,16,72,124,0.22857142857142856,0.23608918873096663,0.05396324313850666
109,2016-06-06 12:20,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,70,e122,23,105,124,0.32857142857142857,0.072232386092297,0.023733498287469013
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e18,1,78,124,0.03333333333333333,0.20132708247175465,0.006710902749058488
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e34,1,104,124,0.03333333333333333,0.0763883458634547,0.00254627819544849
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e55,1,87,124,0.03333333333333333,0.15390243254361655,0.005130081084787218
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e69,2,120,124,0.06666666666666667,0.014240439114610285,9.493626076406856E-4
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e89,4,75,124,0.13333333333333333,0.21836042177053502,0.029114722902738
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e90,4,72,124,0.13333333333333333,0.23608918873096663,0.031478558497462214
110,2016-06-06 14:45,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e122,17,105,124,0.5666666666666667,0.072232386092297,0.04093168545230163
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
111,2016-06-07 23:57,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,20,e18,3,78,124,0.15,0.20132708247175465,0.030199062370763197
111,2016-06-07 23:57,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,20,e29,1,8,124,0.05,1.1903316981702914,0.05951658490851457
111,2016-06-07 23:57,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,20,e34,1,104,124,0.05,0.0763883458634547,0.0038194172931727355
111,2016-06-07 23:57,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,20,e69,13,120,124,0.65,0.014240439114610285,0.009256285424496686
111,2016-06-07 23:57,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,20,e84,2,81,124,0.1,0.1849366662835853,0.01849366662835853
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e18,24,78,124,0.16,0.20132708247175465,0.032212333195480745
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e32,5,54,124,0.03333333333333333,0.3610279253392666,0.012034264177975552
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e34,2,104,124,0.013333333333333334,0.0763883458634547,0.0010185112781793961
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e50,2,1,124,0.013333333333333334,2.093421685162235,0.02791228913549647
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e54,1,6,124,0.006666666666666667,1.3152704347785915,0.00876846956519061
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e55,20,87,124,0.13333333333333333,0.15390243254361655,0.02052032433914887
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e69,7,120,124,0.04666666666666667,0.014240439114610285,6.6455382534848E-4
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e84,13,81,124,0.08666666666666667,0.1849366662835853,0.01602784441124406
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e89,12,75,124,0.08,0.21836042177053502,0.017468833741642802
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e92,1,29,124,0.006666666666666667,0.631023687263279,0.004206824581755193
112,2016-06-09 17:05,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,150,e122,63,105,124,0.42,0.072232386092297,0.03033760215876474
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e18,4,78,124,0.08333333333333333,0.20132708247175465,0.01677725687264622
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e32,1,54,124,0.020833333333333332,0.3610279253392666,0.00752141511123472
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e34,3,104,124,0.0625,0.0763883458634547,0.004774271616465919
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e55,1,87,124,0.020833333333333332,0.15390243254361655,0.003206300677992011
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e69,11,120,124,0.22916666666666666,0.014240439114610285,0.003263433963764857
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e84,2,81,124,0.041666666666666664,0.1849366662835853,0.007705694428482721
113,2016-06-10 10:14,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,48,e89,1,75,124,0.020833333333333332,0.21836042177053502,0.004549175453552812
